CPU,GPU,RAM,Game Settings,Launch Options,Control Panel
Ryzen 9 3000,RTX 3090,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4060,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4060,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4070,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4070,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4070,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4070,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4070,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4080,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4080,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4080,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4080,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4080,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4090,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4090,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4090,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4090,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 3000,RTX 4090,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1050,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1050,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1050,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1050,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1050,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1060,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1060,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1070,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1070,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1070,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1070,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1070,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1080,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1080,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1080,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1080,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1080,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1650,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1650,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1650,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1650,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1650,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660 Ti,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660 Ti,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660 Ti,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660 Ti,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,GTX 1660 Ti,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2060,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2060,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2070,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2070,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2070,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2070,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2070,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2080,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2080,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2080,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2080,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 2080,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3050,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3050,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3050,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3050,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3050,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3060,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3060,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3070,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3070,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3070,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3070,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3070,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3080,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3080,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3080,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3080,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3080,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3090,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3090,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3090,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3090,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 3090,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4060,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4060,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4070,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4070,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4070,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4070,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4070,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4080,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4080,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4080,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4080,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4080,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4090,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4090,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4090,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4090,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 4000,RTX 4090,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1050,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1050,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1050,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1050,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1050,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1060,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1060,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1070,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1070,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1070,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1070,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1070,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1080,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1080,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1080,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1080,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1080,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1650,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1650,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1650,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1650,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1650,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660 Ti,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660 Ti,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660 Ti,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660 Ti,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,GTX 1660 Ti,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,RTX 2060,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,RTX 2060,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Ryzen 9 5000,RTX 2060,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
